,URL,Name ,Price
111,https://www.flipkart.com/redmi-note-10t-5g-graphite-black-128-gb/p/itm2473a60f98194?pid=MOBGC7QFR6XRTYRF&lid=LSTMOBGC7QFR6XRTYRFBDXMSP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBGC7QFR6XRTYRF.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"Redmi Note 7S (Sapphire Blue, 64 GB)","₹13,999"
112,https://www.flipkart.com/redmi-note-11-pro-plus-5g-mirage-blue-256-gb/p/itmd029928dc2e7e?pid=MOBGCQTF5WJZWGZJ&lid=LSTMOBGCQTF5WJZWGZJIFQL4G&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_101&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBGCQTF5WJZWGZJ.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"REDMI A1+ (Black, 32 GB)","₹7,499"
113,https://www.flipkart.com/redmi-note-11-pro-plus-5g-phantom-white-128-gb/p/itmd029928dc2e7e?pid=MOBGDE3GW7YDYDDV&lid=LSTMOBGDE3GW7YDYDDVDIYITV&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&spotlightTagId=TrendingId_tyy%2F4io&srno=s_5_109&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBGDE3GW7YDYDDV.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"REDMI Note 10 (Shadow Black, 64 GB)","₹14,700"
114,https://www.flipkart.com/redmi-note-11-space-black-64-gb/p/itm2a388ca843b21?pid=MOBGBHCHRPUQY9AT&lid=LSTMOBGBHCHRPUQY9AT2LTENF&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBGBHCHRPUQY9AT.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"REDMI Note 10S (Shadow Black, 64 GB)","₹14,999"
115,https://www.flipkart.com/redmi-8-onyx-black-64-gb/p/itmebd23d8a2ed1b?pid=MOBFKPYDZJQHGJXA&lid=LSTMOBFKPYDZJQHGJXAERV08M&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBFKPYDZJQHGJXA.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"REDMI Note 10T 5G (Graphite Black, 128 GB)","₹16,999"
116,https://www.flipkart.com/redmi-9-prime-space-blue-64-gb/p/itme138a7bc1c7f5?pid=MOBFUT9M84NDDYQN&lid=LSTMOBFUT9M84NDDYQNZHTMGP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_105&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBFUT9M84NDDYQN.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"REDMI Note 10T 5G (Chromium White, 128 GB)","₹16,999"
117,https://www.flipkart.com/redmi-a1-light-blue-32-gb/p/itmae4738195e03c?pid=MOBGGYBAGFD4H23B&lid=LSTMOBGGYBAGFD4H23BH7AGDY&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_97&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBGGYBAGFD4H23B.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"Redmi 8 (Onyx Black, 64 GB)","₹10,990"
118,https://www.flipkart.com/redmi-10-power-sporty-orange-128-gb/p/itm97f5d2ec83588?pid=MOBGEFTKZJJFZYM2&lid=LSTMOBGEFTKZJJFZYM2PMWNIC&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_102&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBGEFTKZJJFZYM2.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"REDMI Note 9 (Shadow Black, 64 GB)","₹12,999"
119,https://www.flipkart.com/redmi-note-9-shadow-black-64-gb/p/itm70628269ecd57?pid=MOBFXEPZM4DX89AQ&lid=LSTMOBFXEPZM4DX89AQEQF6Q9&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&fm=organic&iid=a74c48c0-46a3-4d8f-bef8-36c358e7ea67.MOBFXEPZM4DX89AQ.SEARCH&ppt=None&ppn=None&ssid=vy8m8p2lrk0000001669040889499&qH=9b6bf0057c19bd94,"Redmi Note 11 (Space Black, 64 GB)","₹11,498"
120,https://www.flipkart.com/redmi-8-onyx-black-64-gb/p/itmebd23d8a2ed1b?pid=MOBFKPYDZJQHGJXA&lid=LSTMOBFKPYDZJQHGJXAERV08M&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFKPYDZJQHGJXA.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 10T 5G (Graphite Black, 128 GB)","₹16,999"
121,https://www.flipkart.com/redmi-10-prime-2022-bifrost-blue-64-gb/p/itmbd6fbe2b36103?pid=MOBGEG7XUQQZHNCM&lid=LSTMOBGEG7XUQQZHNCMDH3JP8&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGEG7XUQQZHNCM.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 10T 5G (Chromium White, 128 GB)","₹16,999"
122,https://www.flipkart.com/redmi-11-prime-flashyblack-128-gb/p/itm728f661535347?pid=MOBGHXG2ZQTCNFFX&lid=LSTMOBGHXG2ZQTCNFFXAGC40O&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGHXG2ZQTCNFFX.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"Redmi 8 (Onyx Black, 64 GB)","₹10,990"
123,https://www.flipkart.com/redmi-8-sapphire-blue-64-gb/p/itm3456a210a9014?pid=MOBFKPYDENDXZZ7U&lid=LSTMOBFKPYDENDXZZ7U5KFCKA&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFKPYDENDXZZ7U.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 9 (Shadow Black, 64 GB)","₹12,999"
124,https://www.flipkart.com/redmi-note-10s-shadow-black-128-gb/p/itm53fb5b182bcbb?pid=MOBGAHD8HE4YNGTM&lid=LSTMOBGAHD8HE4YNGTM8VAYSN&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGAHD8HE4YNGTM.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 11 (Space Black, 64 GB)","₹12,776"
125,https://www.flipkart.com/redmi-k50i-5g-phantom-blue-128-gb/p/itm7e8559c2fbde8?pid=MOBGGHDH9UTE58YZ&lid=LSTMOBGGHDH9UTE58YZ82C5BD&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGGHDH9UTE58YZ.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"Redmi 8 (Sapphire Blue, 64 GB)","₹10,999"
126,https://www.flipkart.com/redmi-note-10-pro-dark-night-128-gb/p/itm0479a8f8adde1?pid=MOBGB725PZQVNSUH&lid=LSTMOBGB725PZQVNSUHWY66UG&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGB725PZQVNSUH.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"Redmi 8 (Emerald Green, 64 GB)","₹10,999"
127,https://www.flipkart.com/redmi-k50i-quick-silver-128-gb/p/itm31239b8ecf6d3?pid=MOBGGHES8KSGYNWZ&lid=LSTMOBGGHES8KSGYNWZRS0ASH&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGGHES8KSGYNWZ.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 9 (Scarlet Red, 128 GB)","₹16,499"
128,https://www.flipkart.com/redmi-note-10-frost-white-128-gb/p/itm23973bd36fd21?pid=MOBGF47CYZ85JYA8&lid=LSTMOBGF47CYZ85JYA86CQUVY&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGF47CYZ85JYA8.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 9 (Pebble Grey, 128 GB)","₹18,999"
129,https://www.flipkart.com/redmi-note-10t-5g-chromium-white-128-gb/p/itm8e7b8f8eea674?pid=MOBGC7QFTKPRRVJC&lid=LSTMOBGC7QFTKPRRVJCJXYFL8&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGC7QFTKPRRVJC.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"Redmi 8A Dual (Midnight Grey, 64 GB)","₹9,999"
130,https://www.flipkart.com/redmi-k50i-phantom-blue-256-gb/p/itm3372dcff564b0?pid=MOBGGJGKYPHHFNTY&lid=LSTMOBGGJGKYPHHFNTYNQVYV4&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGGJGKYPHHFNTY.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI K50i (Quick Silver, 128 GB)","₹23,998"
131,https://www.flipkart.com/redmi-8-emerald-green-64-gb/p/itme0903bcb8a2cb?pid=MOBFKPYDTSZ8SFHH&lid=LSTMOBFKPYDTSZ8SFHHCHXWZT&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFKPYDTSZ8SFHH.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI 11 Prime (Playful Green, 128 GB)","₹15,989"
132,https://www.flipkart.com/redmi-9-prime-sunrise-flare-128-gb/p/itm83f9990df636c?pid=MOBFUTCX7GZMWPHZ&lid=LSTMOBFUTCX7GZMWPHZM3EP9E&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFUTCX7GZMWPHZ.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI 9 Prime (Matte Black, 128 GB)","₹12,490"
133,https://www.flipkart.com/redmi-8a-dual-midnight-grey-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAGSEZK2KUA&lid=LSTMOBFSWAGSEZK2KUAG4NMAJ&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFSWAGSEZK2KUA.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI 9 Prime (Sunrise Flare, 128 GB)","₹12,490"
134,https://www.flipkart.com/redmi-note-11-space-black-64-gb/p/itme81102bba3838?pid=MOBGGCHKDKGKKBZ5&lid=LSTMOBGGCHKDKGKKBZ5MFHVPD&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGGCHKDKGKKBZ5.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI K50i 5G (Phantom Blue, 128 GB)","₹24,489"
135,https://www.flipkart.com/redmi-note-10t-5g-graphite-black-128-gb/p/itm2473a60f98194?pid=MOBGC7QFR6XRTYRF&lid=LSTMOBGC7QFR6XRTYRFBDXMSP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGC7QFR6XRTYRF.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 10 Pro (Dark Night, 128 GB)","₹15,999"
136,https://www.flipkart.com/redmi-note-7s-onyx-black-64-gb/p/itmfh75fh2ggjgag?pid=MOBFGGJ8AUXSTH6D&lid=LSTMOBFGGJ8AUXSTH6DUXD9PW&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFGGJ8AUXSTH6D.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI 11 Prime (FlashyBlack, 128 GB)","₹15,999"
137,https://www.flipkart.com/redmi-11-prime-playful-green-128-gb/p/itm728f661535347?pid=MOBGHXGBNHUNBKBR&lid=LSTMOBGHXGBNHUNBKBR7M6KHB&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBGHXGBNHUNBKBR.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"Redmi 8A Dual (Sky White, 32 GB)","₹8,999"
138,https://www.flipkart.com/redmi-note-9-pebble-grey-128-gb/p/itmb5ff6ffe59710?pid=MOBFU3ZF8QHSCHM4&lid=LSTMOBFU3ZF8QHSCHM45VICEI&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFU3ZF8QHSCHM4.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 10S (Shadow Black, 128 GB)","₹18,499"
139,https://www.flipkart.com/redmi-9-power-blazing-blue-64-gb/p/itm9533b02ba34ef?pid=MOBFYZ7HHGJUATYD&lid=LSTMOBFYZ7HHGJUATYDQ7HZHY&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFYZ7HHGJUATYD.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI K50i (Phantom Blue, 256 GB)","₹29,899"
140,https://www.flipkart.com/redmi-8a-dual-sky-white-32-gb/p/itmf5568beb3c3a5?pid=MOBFP7FMS6GNPQFY&lid=LSTMOBFP7FMS6GNPQFYULM21O&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFP7FMS6GNPQFY.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"Redmi Note 7S (Onyx Black, 64 GB)","₹13,999"
141,https://www.flipkart.com/redmi-note-9-shadow-black-64-gb/p/itm70628269ecd57?pid=MOBFXEPZM4DX89AQ&lid=LSTMOBFXEPZM4DX89AQEQF6Q9&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFXEPZM4DX89AQ.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI 10 Prime 2022 (Bifrost Blue, 64 GB)","₹12,999"
142,https://www.flipkart.com/redmi-note-9-scarlet-red-128-gb/p/itm1585e8064d66c?pid=MOBFV2BYXPSYYJXZ&lid=LSTMOBFV2BYXPSYYJXZL9F3QF&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFV2BYXPSYYJXZ.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI 9 Power (Blazing Blue, 64 GB)","₹13,999"
143,https://www.flipkart.com/redmi-9-prime-matte-black-128-gb/p/itmbde2e7692b4c4?pid=MOBFUSED4AYBFUVH&lid=LSTMOBFUSED4AYBFUVHGQZI2W&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=e362a990-f2bb-4375-a255-10b0e2ce235e.MOBFUSED4AYBFUVH.SEARCH&ppt=None&ppn=None&ssid=5wtfachbow0000001669040890380&qH=9b6bf0057c19bd94,"REDMI Note 10 (Frost White, 128 GB)","₹15,650"
144,https://www.flipkart.com/redmi-note-8-neptune-blue-64-gb/p/itm873f03260c0a7?pid=MOBFHFFSG69TGSXQ&lid=LSTMOBFHFFSG69TGSXQU5MCK7&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBFHFFSG69TGSXQ.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"Redmi Note 11 PRO Plus 5G (PHANTOM WHITE, 256 GB)","₹25,940"
145,https://www.flipkart.com/redmi-5-black-64-gb/p/itmf9gjw8gy9vfv3?pid=MOBF78KU8NUHKAZ6&lid=LSTMOBF78KU8NUHKAZ6XVBN8P&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_151&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBF78KU8NUHKAZ6.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"Redmi Note 9 Pro (Glacier White, 64 GB)","₹13,999"
146,https://www.flipkart.com/redmi-note-7-pro-neptune-blue-64-gb/p/itmfhvueapyyqn2d?pid=MOBFHUQ4WFPBGHPK&lid=LSTMOBFHUQ4WFPBGHPK6AU3AO&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBFHUQ4WFPBGHPK.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI NOTE 10 LITE (Champagne Gold, 128 GB)","₹13,990"
147,https://www.flipkart.com/redmi-note-10s-frost-white-128-gb/p/itm977f851798782?pid=MOBGAHD8FSJ5N6ZU&lid=LSTMOBGAHD8FSJ5N6ZUE37JVX&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBGAHD8FSJ5N6ZU.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI Note 10S (Frost White, 128 GB)","₹16,499"
148,https://www.flipkart.com/redmi-8a-dual-midnight-grey-32-gb/p/itm5e12ea6eb7b66?pid=MOBFP7YHGWCPXUDH&lid=LSTMOBFP7YHGWCPXUDHUOTCQD&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBFP7YHGWCPXUDH.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI NOTE 10 LITE (Glacier White, 128 GB)","₹13,990"
149,https://www.flipkart.com/redmi-note-10s-frost-white-128-gb/p/itm6deb3a0e5ac94?pid=MOBGAHD8T67FDQGU&lid=LSTMOBGAHD8T67FDQGUACQZNN&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_148&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBGAHD8T67FDQGU.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI Note 10S (Deep Sea Blue, 128 GB)","₹18,499"
150,https://www.flipkart.com/redmi-note-11-pro-plus-5g-phantom-white-128-gb/p/itmd029928dc2e7e?pid=MOBGDD7K823GNF4D&lid=LSTMOBGDD7K823GNF4DFZBCV3&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBGDD7K823GNF4D.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"Redmi 5 (Black, 64 GB)","₹9,999"
151,https://www.flipkart.com/redmi-note-10-lite-aurora-blue-128-gb/p/itm35fcbefde1d7e?pid=MOBG7F7FZAHKFYPG&lid=LSTMOBG7F7FZAHKFYPGZUILPN&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBG7F7FZAHKFYPG.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI 9 Power (Electric Green, 64 GB)","₹11,990"
152,https://www.flipkart.com/redmi-9-power-electric-green-64-gb/p/itmca7d78e222ed7?pid=MOBFYZ7AVAXXB2TH&lid=LSTMOBFYZ7AVAXXB2THF677YD&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_152&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBFYZ7AVAXXB2TH.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"Redmi Note 8 (Moonlight White, 64 GB)","₹12,999"
153,https://www.flipkart.com/redmi-7a-matte-blue-32-gb/p/itm2cabf87a171a0?pid=MOBFHZ4BZW2GM6UH&lid=LSTMOBFHZ4BZW2GM6UHB6IRZ1&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBFHZ4BZW2GM6UH.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI Note 10S (Cosmic Purple, 128 GB)","₹16,970"
154,https://www.flipkart.com/redmi-5-rose-gold-64-gb/p/itmfg9uuxztrzvdd?pid=MOBF8A8YFUZWAGPR&lid=LSTMOBF8A8YFUZWAGPRLLU5IN&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBF8A8YFUZWAGPR.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI 10 Prime 2022 (Bifrost Blue, 64 GB)","₹12,999"
155,https://www.flipkart.com/redmi-note-11-space-black-128-gb/p/itm2a388ca843b21?pid=MOBGBHCK9HJQZNBK&lid=LSTMOBGBHCK9HJQZNBKMJC0ON&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBGBHCK9HJQZNBK.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI Note 10S (Frost White, 128 GB)","₹18,499"
156,https://www.flipkart.com/redmi-note-10-lite-champagne-gold-128-gb/p/itm35fcbefde1d7e?pid=MOBG7F7F8CCHHGZY&lid=LSTMOBG7F7F8CCHHGZYTWKHYP&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_147&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBG7F7F8CCHHGZY.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"REDMI Note 11T 5G (Aquamarine Blue, 128 GB)","₹19,299"
157,https://www.flipkart.com/redmi-note-11-pro-plus-5g-phantom-white-256-gb/p/itmc9218c34ededf?pid=MOBGD7GSMZYV6URY&lid=LSTMOBGD7GSMZYV6URYBOCOLD&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_145&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBGD7GSMZYV6URY.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"Redmi Note 8 (Neptune Blue, 64 GB)","₹12,999"
158,https://www.flipkart.com/redmi-note-7s-sapphire-blue-32-gb/p/itmfgpbacwygthha?pid=MOBFGGJ8Z7ZQVHSZ&lid=LSTMOBFGGJ8Z7ZQVHSZ8GXYCV&marketplace=FLIPKART&q=redmi&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=organic&iid=846bd22e-eb57-439c-a48c-07ace90a0d81.MOBFGGJ8Z7ZQVHSZ.SEARCH&ppt=None&ppn=None&ssid=t83ae2sl0w0000001669040891270&qH=9b6bf0057c19bd94,"Redmi 7A (Matte Blue, 32 GB)","₹6,999"
